Step       0 (bc0.0)s   | [R_te] min: 76.94           max: 272.15         Avg: 131.18 (20.30)      | [MSE_tr]  0.4977   
Step  145000 (bc5.3)s   | [R_te] min: 2441.40         max: 4455.49        Avg: 3931.74 (196.79)    | [MSE_tr]  0.2217   
Step  146000 (bc5.2)s   | [R_te] min: 4110.76         max: 4452.10        Avg: 4308.41 (33.18)     | [MSE_tr]  0.2216   
Step  147000 (bc5.2)s   | [R_te] min: 1599.22         max: 4502.90        Avg: 3904.75 (306.99)    | [MSE_tr]  0.2218   
Step  148000 (bc5.3)s   | [R_te] min: 372.85          max: 4299.79        Avg: 2633.11 (454.62)    | [MSE_tr]  0.2220   
Step  149000 (bc5.2)s   | [R_te] min: 230.13          max: 4490.03        Avg: 3560.77 (526.49)    | [MSE_tr]  0.2223   
Step  150000 (bc5.2)s   | [R_te] min: 486.50          max: 4463.74        Avg: 3016.46 (510.73)    | [MSE_tr]  0.2220   
Step  151000 (bc5.2)s   | [R_te] min: 326.20          max: 4087.87        Avg: 2123.86 (425.96)    | [MSE_tr]  0.2222   
Step  152000 (bc5.3)s   | [R_te] min: 377.03          max: 4413.91        Avg: 2109.23 (444.18)    | [MSE_tr]  0.2223   
Step  153000 (bc5.3)s   | [R_te] min: 252.18          max: 4472.28        Avg: 2685.31 (604.35)    | [MSE_tr]  0.2223   
Step  154000 (bc5.1)s   | [R_te] min: 478.20          max: 4259.34        Avg: 3387.89 (459.38)    | [MSE_tr]  0.2223   
Step  155000 (bc5.1)s   | [R_te] min: 226.17          max: 4202.32        Avg: 1872.02 (495.99)    | [MSE_tr]  0.2225   
Step  156000 (bc5.1)s   | [R_te] min: 305.00          max: 4305.44        Avg: 2737.15 (501.41)    | [MSE_tr]  0.2221   
Step  157000 (bc5.1)s   | [R_te] min: 292.15          max: 4444.18        Avg: 3195.03 (490.70)    | [MSE_tr]  0.2222   
Step  158000 (bc5.2)s   | [R_te] min: 529.75          max: 4216.93        Avg: 2818.18 (435.96)    | [MSE_tr]  0.2225   
Step  159000 (bc5.1)s   | [R_te] min: 268.09          max: 4500.80        Avg: 2854.34 (548.32)    | [MSE_tr]  0.2221   
Step  160000 (bc5.1)s   | [R_te] min: 291.77          max: 4523.49        Avg: 3041.08 (507.26)    | [MSE_tr]  0.2227   
Step  161000 (bc5.2)s   | [R_te] min: 4066.72         max: 4515.34        Avg: 4289.89 (36.72)     | [MSE_tr]  0.2229   
Step  162000 (bc5.1)s   | [R_te] min: 212.04          max: 4261.64        Avg: 2508.09 (510.16)    | [MSE_tr]  0.2226   
Step  163000 (bc5.1)s   | [R_te] min: 371.72          max: 4296.73        Avg: 2853.63 (510.91)    | [MSE_tr]  0.2228   
Step  164000 (bc5.2)s   | [R_te] min: 258.34          max: 4416.91        Avg: 3484.85 (420.05)    | [MSE_tr]  0.2226   
