Step   77000 (g21.8+d68.0)s       | [D] min: 0.21       max: 1.99      | [R_te] min: 428.80         max: 732.36         Avg: 602.38 (32.80)      | ent 0.001 | w_noise: [0.01215 0.02084 0.04618 0.12901 0.24815 0.45521 0.67012 0.84313 0.99315 1.28722]
Step   78000 (g23.6+d74.1)s       | [D] min: 0.17       max: 2.05      | [R_te] min: 298.37         max: 584.02         Avg: 400.47 (29.12)      | ent 0.001 | w_noise: [0.01217 0.02074 0.04616 0.12929 0.24784 0.45583 0.66956 0.84478 0.99751 1.28353]
Step   79000 (g27.5+d86.9)s       | [D] min: 0.20       max: 1.86      | [R_te] min: 453.63         max: 1140.44        Avg: 679.64 (73.45)      | ent 0.001 | w_noise: [0.01212 0.02074 0.04616 0.12881 0.24773 0.45778 0.67026 0.84561 0.99853 1.28100]
Step   80000 (g27.1+d83.5)s       | [D] min: 0.12       max: 1.76      | [R_te] min: 532.03         max: 1134.18        Avg: 758.53 (49.67)      | ent 0.001 | w_noise: [0.01207 0.02072 0.04616 0.12815 0.24840 0.45808 0.66967 0.84859 0.99542 1.28049]
Step   81000 (g24.8+d77.9)s       | [D] min: 0.18       max: 1.57      | [R_te] min: 449.34         max: 1086.59        Avg: 643.10 (52.56)      | ent 0.001 | w_noise: [0.01208 0.02067 0.04609 0.12792 0.24872 0.45656 0.67025 0.84758 0.99832 1.28535]
Step   82000 (g25.3+d79.1)s       | [D] min: 0.16       max: 1.90      | [R_te] min: 333.43         max: 557.77         Avg: 472.11 (21.64)      | ent 0.001 | w_noise: [0.01205 0.02059 0.04618 0.12808 0.24816 0.45545 0.66889 0.84618 1.00042 1.28739]
Step   83000 (g27.7+d86.9)s       | [D] min: 0.18       max: 1.59      | [R_te] min: 405.61         max: 669.08         Avg: 536.08 (29.02)      | ent 0.001 | w_noise: [0.01199 0.02051 0.04623 0.12859 0.24832 0.45538 0.66858 0.84550 1.00140 1.28443]
Step   84000 (g25.0+d78.5)s       | [D] min: 0.20       max: 1.75      | [R_te] min: 371.70         max: 1074.40        Avg: 664.26 (68.30)      | ent 0.001 | w_noise: [0.01194 0.02056 0.04615 0.12848 0.24799 0.45732 0.66813 0.84341 1.00370 1.28602]
Step   85000 (g28.0+d87.5)s       | [D] min: 0.20       max: 1.51      | [R_te] min: 480.39         max: 719.34         Avg: 595.16 (23.60)      | ent 0.001 | w_noise: [0.01248 0.02126 0.04717 0.13178 0.25212 0.45976 0.66895 0.84567 1.00026 1.28926]
Step   86000 (g27.9+d88.0)s       | [D] min: 0.19       max: 1.94      | [R_te] min: 362.79         max: 644.95         Avg: 449.46 (25.73)      | ent 0.001 | w_noise: [0.01203 0.02077 0.04615 0.12962 0.24901 0.45698 0.66578 0.83982 0.99687 1.28651]
Step   87000 (g26.4+d82.6)s       | [D] min: 0.20       max: 1.75      | [R_te] min: 507.97         max: 754.44         Avg: 597.88 (25.31)      | ent 0.001 | w_noise: [0.01184 0.02043 0.04572 0.12866 0.24749 0.45498 0.66535 0.83833 0.99435 1.28157]
Step   88000 (g22.1+d68.8)s       | [D] min: 0.22       max: 2.00      | [R_te] min: 348.49         max: 863.17         Avg: 523.02 (52.02)      | ent 0.001 | w_noise: [0.01183 0.02047 0.04579 0.12837 0.24734 0.45579 0.66564 0.84241 0.99763 1.28203]
Step   89000 (g24.4+d76.3)s       | [D] min: 0.15       max: 1.41      | [R_te] min: 375.40         max: 660.63         Avg: 511.47 (27.47)      | ent 0.001 | w_noise: [0.01180 0.02041 0.04556 0.12865 0.24772 0.45577 0.66602 0.84420 0.99573 1.27982]
Step   90000 (g27.5+d86.6)s       | [D] min: 0.19       max: 1.51      | [R_te] min: 398.74         max: 782.85         Avg: 520.05 (34.58)      | ent 0.001 | w_noise: [0.01182 0.02029 0.04560 0.12817 0.24753 0.45523 0.66728 0.84361 0.99516 1.28172]
Step   91000 (g25.8+d81.0)s       | [D] min: 0.05       max: 1.52      | [R_te] min: 392.01         max: 497.56         Avg: 425.58 (10.41)      | ent 0.001 | w_noise: [0.01166 0.02003 0.04524 0.12733 0.24704 0.45626 0.66501 0.84031 0.99685 1.28250]
Step   92000 (g25.6+d80.3)s       | [D] min: 0.15       max: 1.92      | [R_te] min: 531.17         max: 1266.96        Avg: 887.57 (77.74)      | ent 0.001 | w_noise: [0.01161 0.02007 0.04524 0.12773 0.24629 0.45580 0.66671 0.83969 0.99772 1.28554]
Step   93000 (g27.5+d86.4)s       | [D] min: 0.20       max: 1.80      | [R_te] min: 507.42         max: 1656.85        Avg: 890.57 (109.74)     | ent 0.001 | w_noise: [0.01163 0.01998 0.04515 0.12787 0.24626 0.45566 0.66450 0.84197 0.99752 1.28578]
Step   94000 (g27.6+d86.5)s       | [D] min: 0.19       max: 2.03      | [R_te] min: 436.46         max: 830.49         Avg: 552.16 (35.73)      | ent 0.001 | w_noise: [0.01157 0.02001 0.04529 0.12782 0.24715 0.45483 0.66615 0.84335 0.99850 1.28273]
Step   95000 (g27.5+d86.7)s       | [D] min: 0.09       max: 1.81      | [R_te] min: 522.46         max: 785.34         Avg: 633.13 (23.25)      | ent 0.001 | w_noise: [0.01150 0.01987 0.04504 0.12763 0.24659 0.45470 0.66327 0.84076 0.99344 1.28196]
Step   96000 (g27.5+d86.2)s       | [D] min: 0.20       max: 1.95      | [R_te] min: 477.40         max: 859.22         Avg: 634.58 (39.83)      | ent 0.001 | w_noise: [0.01146 0.01986 0.04514 0.12741 0.24623 0.45484 0.66370 0.84275 0.99377 1.28108]
Step   97000 (g27.5+d86.3)s       | [D] min: 0.18       max: 1.81      | [R_te] min: 499.00         max: 1285.85        Avg: 770.54 (66.62)      | ent 0.001 | w_noise: [0.01146 0.01985 0.04503 0.12700 0.24620 0.45442 0.66476 0.83950 0.99325 1.28072]
Step   98000 (g27.6+d86.9)s       | [D] min: 0.19       max: 1.45      | [R_te] min: 367.54         max: 479.08         Avg: 414.88 (10.12)      | ent 0.001 | w_noise: [0.01151 0.01992 0.04513 0.12723 0.24703 0.45573 0.66677 0.84261 1.00040 1.28535]
Step   99000 (g27.6+d86.7)s       | [D] min: 0.06       max: 1.66      | [R_te] min: 343.99         max: 1186.11        Avg: 662.23 (71.11)      | ent 0.001 | w_noise: [0.01153 0.01996 0.04540 0.12763 0.24733 0.45584 0.66756 0.84582 0.99836 1.28868]
Step  100000 (g24.0+d74.8)s       | [D] min: 0.23       max: 2.08      | [R_te] min: 390.33         max: 845.69         Avg: 611.25 (37.28)      | ent 0.001 | w_noise: [0.01161 0.02005 0.04558 0.12867 0.24819 0.45621 0.66905 0.84668 1.00530 1.29061]
